tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab,stabf
9.890867,6.038435,1.866876,1.252861,3.255273,-0.728104,-1.912657,-0.614513,0.611277,0.665127,0.440744,0.161871,-0.0004727229,stable
5.209548,8.566403,3.3642,5.516665,2.988354,-1.418545,-0.525065,-1.044744,0.63994,0.20563,0.967788,0.191298,0.02481183,unstable
1.02466,9.083123,2.414038,2.576467,3.725664,-1.221429,-1.756312,-0.747922,0.63392,0.205282,0.46285,0.283405,-0.0247153,stable
8.52717,7.638594,4.686153,2.982414,5.679217,-1.946933,-1.861291,-1.870994,0.951152,0.826862,0.259616,0.849424,0.06435846,unstable
9.957708,2.042304,2.372666,3.518169,4.445752,-1.787044,-1.480526,-1.178182,0.705345,0.078734,0.20134,0.898752,-0.01048341,stable
9.813315,5.280229,8.833484,1.599817,3.563807,-1.470776,-1.539969,-0.553062,0.908433,0.37486,0.624262,0.941155,0.02940326,unstable
2.116206,5.846025,8.322251,9.856713,2.862659,-0.989216,-1.145335,-0.728109,0.566321,0.123579,0.928652,0.532592,0.03197562,unstable
3.722271,9.853529,8.064771,8.524788,4.050556,-1.369448,-1.341054,-1.340054,0.129513,0.900689,0.057872,0.816398,0.05085442,unstable
2.134308,9.963867,6.17186,4.932575,3.921668,-1.491009,-1.619438,-0.811221,0.841569,0.345722,0.196161,0.16849,-0.03320467,stable
3.585595,3.66326,4.426151,5.137411,3.429914,-0.802585,-1.567699,-1.059631,0.446113,0.63461,0.856165,0.741839,0.0778586,unstable
3.820191,2.964682,0.903152,6.858403,3.073,-1.045929,-1.47968,-0.54739,0.184482,0.2029,0.705974,0.958215,-0.01349221,stable
9.02568,6.494291,9.459863,0.58906,3.956349,-0.828557,-1.685021,-1.442772,0.4168,0.563013,0.870971,0.209311,0.04234551,unstable
5.843305,2.599077,1.140866,1.168399,2.511607,-0.809409,-0.561389,-1.140809,0.446588,0.078054,0.298055,0.918685,-0.0294604,stable
7.376998,3.905232,5.68652,3.849597,3.810465,-1.370082,-1.687367,-0.753016,0.961685,0.893845,0.600933,0.401923,0.07762589,unstable
9.198071,0.966367,8.614027,8.096394,4.028258,-0.792975,-1.292726,-1.942557,0.183639,0.061108,0.40474,0.89865,0.03334531,unstable
4.742737,1.983683,1.010955,9.522442,4.877402,-1.385044,-1.654825,-1.837533,0.642478,0.334005,0.37829,0.490072,-0.02636964,stable
9.92525,6.497286,2.198116,4.242995,4.418785,-1.266321,-1.550044,-1.60242,0.259964,0.733954,0.211254,0.586812,0.01648711,unstable
2.670952,4.249201,2.663373,0.673885,3.181787,-1.160522,-0.80034,-1.220925,0.281439,0.442272,0.643556,0.450096,-0.03243672,stable
9.292191,6.871108,8.279486,8.237798,3.439177,-1.354457,-0.927021,-1.157699,0.724203,0.729068,0.094057,0.070737,0.03858129,unstable
5.376873,6.052866,6.419126,3.171188,3.495507,-1.539628,-1.305364,-0.650516,0.377561,0.647178,0.930924,0.278863,0.06057941,unstable
2.690367,9.318971,7.754455,8.990789,3.435023,-1.409928,-1.230187,-0.794907,0.168872,0.46264,0.922229,0.437686,0.05100007,unstable
8.06362,9.527781,7.166997,4.147139,2.829122,-0.946356,-1.259468,-0.623299,0.826967,0.662977,0.574655,0.862406,0.07775665,unstable
7.803808,2.046695,1.707899,6.161229,5.546649,-1.783257,-1.881744,-1.881648,0.163238,0.179945,0.518767,0.779936,-0.02011801,stable
1.700601,2.719262,6.832941,6.852644,1.859055,-0.597055,-0.594066,-0.667935,0.864571,0.7233,0.253445,0.796577,0.009525346,unstable
5.523908,1.2914,8.430048,7.987199,3.844395,-1.892463,-0.806359,-1.145574,0.089366,0.484823,0.274774,0.08914,-0.04629956,stable
2.188271,1.221664,0.908972,3.768554,5.119092,-1.489625,-1.758907,-1.87056,0.171282,0.209545,0.493825,0.692984,-0.04480798,stable
7.745785,0.660418,5.039863,5.455107,3.590753,-1.768924,-0.699088,-1.12274,0.611634,0.838269,0.833766,0.431155,0.01826375,unstable
5.141777,8.276345,5.371454,0.838074,3.79367,-1.317155,-1.952703,-0.523812,0.269054,0.204009,0.113114,0.552655,-0.06193822,stable
0.64162,9.147634,9.180077,5.980858,3.792128,-1.594943,-1.091799,-1.105387,0.571042,0.297388,0.933312,0.695463,0.03063257,unstable
9.632859,0.878894,6.91697,5.203109,3.068386,-1.297168,-1.1127,-0.658518,0.744999,0.175794,0.846262,0.353322,0.04322931,unstable
3.319011,1.83728,4.744429,1.343153,4.350965,-0.853783,-1.592054,-1.905128,0.84663,0.409592,0.111048,0.650253,-0.02243203,stable
0.774183,9.96188,6.754754,8.033046,4.90642,-1.693269,-1.711863,-1.501288,0.448745,0.825047,0.097097,0.436177,0.01238938,unstable
9.494181,4.47523,2.18975,4.609868,4.217131,-1.825291,-1.384877,-1.006963,0.479551,0.262127,0.142663,0.664295,-0.002823588,stable
6.23547,5.840562,3.856312,9.600154,5.174934,-1.938965,-1.645219,-1.59075,0.648965,0.159546,0.640387,0.441351,0.02946168,unstable
0.640709,2.094938,1.550143,2.239659,3.668448,-1.022395,-1.812868,-0.833184,0.16259,0.988297,0.598451,0.108635,-0.01964958,stable
6.899923,0.646507,2.408598,3.704417,3.810565,-1.379987,-0.764742,-1.665836,0.058173,0.509516,0.844344,0.813448,-0.02225563,stable
6.944925,9.841372,4.23905,8.093959,3.538703,-1.449864,-1.008179,-1.080661,0.739127,0.52646,0.482436,0.500927,0.05732062,unstable
3.514677,2.585244,4.13968,4.340243,3.797449,-0.575668,-1.594825,-1.626956,0.238388,0.596,0.451223,0.474539,0.000669168,unstable
1.50689,7.275461,7.388716,8.237049,4.407698,-1.95083,-1.296714,-1.160154,0.44739,0.080403,0.466342,0.731349,0.01257513,unstable
9.623986,7.347725,4.946603,4.675775,3.465445,-1.211713,-1.516907,-0.736825,0.47064,0.424947,0.354941,0.851071,0.04363636,unstable
1.224644,4.333789,9.548548,1.959962,4.677971,-1.510111,-1.989329,-1.178531,0.967991,0.346359,0.896744,0.732724,-0.01429233,stable
5.914971,2.090224,9.877754,7.27487,4.016792,-1.17116,-1.988817,-0.856814,0.069888,0.862028,0.342018,0.777125,0.004793013,unstable
5.519962,1.95808,7.328238,2.789816,3.878089,-1.369306,-1.082322,-1.426461,0.651888,0.422858,0.25001,0.539779,-0.005042961,stable
1.89579,7.72791,5.616603,3.353887,3.392674,-1.755193,-0.945501,-0.69198,0.190328,0.552001,0.094343,0.26343,-0.03445929,stable
5.125841,3.236458,7.023974,8.247254,4.01559,-1.564371,-1.480136,-0.971082,0.844044,0.428444,0.185282,0.60411,0.03958645,unstable
3.581745,3.41846,6.800404,7.579725,3.334462,-0.753312,-1.796105,-0.785045,0.96321,0.918068,0.731248,0.945452,0.09101425,unstable
3.435503,2.97615,7.075598,8.449323,3.55567,-1.05266,-1.002006,-1.501004,0.621456,0.173043,0.818877,0.653748,0.04587178,unstable
4.301825,8.681658,7.78882,3.602904,3.956314,-1.490421,-1.167921,-1.297972,0.488226,0.539314,0.474546,0.54379,0.03426437,unstable
7.608362,3.685545,0.597698,0.52404,3.848023,-0.991892,-1.190403,-1.665729,0.40809,0.761973,0.213933,0.509283,-0.04284949,stable
0.617495,8.879526,8.117242,4.466629,4.777014,-1.473439,-1.743974,-1.559601,0.181958,0.872151,0.537799,0.916199,0.05053632,unstable
1.756666,6.988068,7.675198,8.507076,3.351042,-1.910548,-0.60709,-0.833404,0.24635,0.053296,0.862456,0.371899,0.01794221,unstable
2.021151,9.59106,5.169097,3.159199,4.117753,-0.690356,-1.726526,-1.70087,0.104923,0.889651,0.571905,0.960463,0.02987239,unstable
8.089295,3.832838,4.257322,9.733149,3.93049,-1.495822,-1.458413,-0.976255,0.082671,0.978783,0.684053,0.84282,0.04127718,unstable
8.013824,2.947677,3.433458,1.861393,3.510187,-1.475764,-1.295595,-0.738828,0.161018,0.256581,0.136364,0.509919,-0.04424214,stable
6.342678,0.954887,3.264048,9.77208,3.897224,-1.647407,-0.710742,-1.539076,0.577607,0.809387,0.246046,0.32675,-0.03954783,stable
9.982899,1.146938,9.258566,4.727667,4.923401,-1.615336,-1.849015,-1.45905,0.747735,0.57954,0.46893,0.18049,0.009544565,unstable
2.230379,7.781385,9.887251,1.246006,2.60841,-0.641794,-0.633453,-1.333164,0.786045,0.180496,0.835492,0.821882,-0.01667331,stable
7.652541,8.237995,6.811587,8.314525,4.295849,-1.582862,-0.79614,-1.916847,0.571316,0.692765,0.822052,0.319798,0.07489522,unstable
9.18453,2.431487,8.268291,0.925891,2.412694,-0.750239,-0.773539,-0.888916,0.45247,0.097473,0.971439,0.672306,0.01089781,unstable
5.223975,3.589483,2.973477,4.558596,3.061099,-0.995373,-1.498583,-0.567143,0.932581,0.428037,0.259168,0.593824,0.05079255,unstable
1.176574,4.978141,6.780811,5.794264,4.39681,-0.636117,-1.904321,-1.856372,0.995297,0.581318,0.977827,0.619372,0.04864977,unstable
8.092678,4.658402,1.853605,3.565049,4.933022,-1.534662,-1.644302,-1.754058,0.601536,0.673909,0.385971,0.754786,0.02974456,unstable
6.717261,1.458713,8.549177,1.138475,5.375603,-1.6577,-1.997459,-1.720444,0.22737,0.217522,0.434129,0.504026,-0.04074424,stable
6.48814,9.605628,6.929886,9.717547,4.486982,-1.071132,-1.974099,-1.441752,0.732247,0.620602,0.459089,0.399263,0.06244462,unstable
1.403806,8.789213,7.700115,6.009352,4.113142,-1.428044,-1.290441,-1.394657,0.932265,0.301057,0.885101,0.892494,0.04303983,unstable
3.472282,6.663197,8.666643,6.243404,2.877188,-1.190782,-0.547023,-1.139383,0.260612,0.552814,0.085084,0.234307,-0.01269426,stable
5.674219,1.073051,2.238157,9.256467,2.907619,-1.157066,-1.095048,-0.655505,0.760127,0.803006,0.842973,0.717836,-0.006946154,stable
0.856462,8.219548,8.785407,6.256707,4.63863,-1.857397,-1.837304,-0.943929,0.527513,0.365112,0.990269,0.824852,0.04826609,unstable
1.384853,5.979691,6.25111,1.509511,3.133448,-0.944488,-1.572708,-0.616253,0.573246,0.200741,0.915315,0.93839,-0.01194832,stable
4.179069,4.469472,9.471745,4.740743,3.377078,-1.611811,-1.123787,-0.64148,0.537114,0.286531,0.647801,0.452676,0.02463215,unstable
9.748437,4.601406,8.231791,5.36282,2.715515,-0.603407,-1.276877,-0.835231,0.519353,0.48053,0.82066,0.680829,0.06516612,unstable
1.629616,6.288415,8.136401,7.958991,4.016426,-1.610468,-1.236922,-1.169036,0.131134,0.987025,0.405819,0.532202,0.05108812,unstable
0.670385,1.590739,2.22346,8.778365,3.022367,-1.739038,-0.673278,-0.610051,0.737471,0.431737,0.086772,0.368778,-0.03345716,stable
3.215772,1.749481,5.601109,3.704321,4.398049,-1.317752,-1.777475,-1.302822,0.49674,0.071524,0.590886,0.105151,-0.03378497,stable
5.111494,1.862052,0.575257,5.828495,3.789651,-0.704972,-1.306278,-1.778402,0.713113,0.392887,0.445216,0.407079,-0.0209512,stable
3.036573,2.828862,2.173552,8.394073,3.552097,-1.399345,-1.223671,-0.929081,0.511163,0.067931,0.200559,0.996374,0.006870831,unstable
8.75193,6.823164,8.9291,6.411042,3.510473,-0.707618,-1.406695,-1.396159,0.4105,0.425308,0.597661,0.900678,0.06923205,unstable
9.39863,3.739337,3.668571,4.094607,3.103415,-0.653784,-1.78118,-0.668451,0.735296,0.928269,0.529518,0.351576,0.03282558,unstable
3.775047,7.677721,5.623996,9.403579,3.541502,-0.734045,-1.994146,-0.81331,0.940284,0.649087,0.058708,0.958959,0.05778281,unstable
3.942013,8.79202,7.060699,5.117977,2.958709,-1.297312,-1.028116,-0.633281,0.654124,0.244445,0.995262,0.362241,0.05442999,unstable
9.185764,6.512222,7.377373,8.103739,3.567951,-0.53287,-1.570054,-1.465026,0.555524,0.109707,0.142178,0.935298,0.04704354,unstable
3.586814,0.727392,4.313681,8.3995,3.865779,-1.191837,-1.414568,-1.259374,0.35127,0.470118,0.274537,0.070863,-0.03874865,stable
7.715517,2.337593,5.374031,3.197283,4.296723,-1.567125,-1.462708,-1.26689,0.202366,0.744082,0.160361,0.271004,-0.02104138,stable
0.848368,1.728007,1.212054,9.773679,4.787191,-1.964773,-1.352503,-1.469915,0.122542,0.432164,0.67126,0.809964,-0.04509049,stable
2.577338,3.053335,4.766831,2.72422,3.773472,-0.685856,-1.979726,-1.10789,0.212701,0.611949,0.713549,0.790318,0.03501873,unstable
6.386902,4.983307,2.661052,4.799091,3.186077,-1.162731,-1.517969,-0.505377,0.548033,0.580992,0.447726,0.964874,0.06613477,unstable
6.749554,1.079944,5.615439,8.542929,3.598005,-0.589691,-1.942952,-1.065361,0.82208,0.488451,0.46253,0.985117,0.05577225,unstable
8.369165,1.710056,5.592236,1.14465,3.647786,-0.73491,-1.885428,-1.027448,0.278011,0.207882,0.539326,0.521327,-0.05075246,stable
6.889874,9.250092,4.569271,1.00006,3.658897,-1.832494,-1.131263,-0.69514,0.564708,0.8216,0.497382,0.592617,0.02523528,unstable
9.67763,4.590736,0.71789,9.437788,4.447047,-1.580694,-0.901569,-1.964784,0.581433,0.319448,0.464741,0.578571,0.009782691,unstable
1.425584,1.385279,2.504053,3.284037,3.273972,-0.897519,-1.859683,-0.51677,0.628709,0.64705,0.620946,0.333355,-0.03022089,stable
9.924192,5.947591,4.510831,6.386759,3.800443,-1.179644,-1.345917,-1.274883,0.443255,0.569404,0.958941,0.887416,0.07954928,unstable
9.176071,0.542493,7.69628,6.486124,3.313011,-1.118697,-1.385873,-0.808442,0.588654,0.344889,0.851567,0.233879,0.03048102,unstable
0.652683,6.105646,1.474481,6.841305,2.466725,-0.965821,-0.96013,-0.540774,0.123951,0.217829,0.738569,0.727755,-0.02319785,stable
6.751097,5.880175,4.89769,9.071395,2.508156,-1.448149,-0.519022,-0.540984,0.883028,0.480177,0.064911,0.066138,0.02585262,unstable
4.694762,3.042469,6.67842,3.709117,3.09012,-0.896348,-1.188779,-1.004993,0.583486,0.856595,0.494477,0.056804,0.02298929,unstable
1.866305,5.657931,7.937425,2.016194,5.471498,-1.933123,-1.675962,-1.862413,0.739903,0.606026,0.638078,0.092387,0.004425894,unstable
9.676183,2.468405,6.239451,8.193373,4.034306,-1.639554,-1.071677,-1.323075,0.129285,0.306635,0.577689,0.358334,-0.0006701242,stable
7.909993,5.464156,0.99672,5.407483,4.461115,-1.011923,-1.739791,-1.709401,0.675933,0.071357,0.794778,0.851006,0.009730964,unstable
6.468342,4.136651,8.727746,4.335634,3.645992,-0.866376,-0.833765,-1.945851,0.515859,0.815477,0.969022,0.506471,0.07066259,unstable
7.992806,7.922754,7.774422,4.957976,3.566676,-1.272413,-1.611333,-0.68293,0.94225,0.973506,0.400792,0.81853,0.0944957,unstable
6.082656,5.964843,8.692612,5.837444,4.816234,-1.735705,-1.462026,-1.618503,0.113939,0.79462,0.051881,0.222274,-0.00152635,stable
6.003993,1.967592,9.63182,6.063881,3.719372,-1.184827,-1.376629,-1.157916,0.317348,0.891496,0.446677,0.382651,-0.006891468,stable
8.007896,9.877769,8.670378,7.935573,4.217818,-0.638661,-1.675037,-1.90412,0.75569,0.231169,0.691032,0.458105,0.06460887,unstable
9.962515,6.689041,1.020109,7.89181,3.912388,-1.645817,-0.860923,-1.405648,0.569991,0.787274,0.713584,0.222903,0.01291647,unstable
5.771052,6.054475,2.415158,5.749106,3.093256,-0.564192,-1.382947,-1.146117,0.510643,0.083312,0.895136,0.056959,-0.01518379,stable
0.861132,1.908174,8.733139,9.181457,4.945735,-1.965416,-1.297945,-1.682373,0.529633,0.478497,0.176324,0.775423,-0.01279701,stable
0.969605,9.168091,1.386746,4.189956,3.759545,-1.066917,-1.284647,-1.407982,0.337906,0.871575,0.821434,0.712841,-0.01425664,stable
6.560205,8.165295,0.822741,6.24161,3.638647,-1.817993,-1.164591,-0.656062,0.437589,0.622784,0.876306,0.087715,-0.0188913,stable
6.309592,5.419261,7.19213,5.033705,4.025797,-1.874026,-0.943125,-1.208646,0.583039,0.514387,0.811246,0.326061,0.06512554,unstable
7.559999,9.75446,2.840419,5.7995,2.943912,-0.906405,-0.802312,-1.235196,0.725938,0.556603,0.202315,0.123771,0.02770866,unstable
9.108356,6.55593,4.438038,3.609891,3.734138,-0.908672,-1.711401,-1.114065,0.672805,0.646916,0.063262,0.748834,0.03853248,unstable
5.302038,6.404345,4.829713,7.508894,3.613515,-1.478881,-0.827353,-1.307281,0.17894,0.499091,0.353757,0.267238,0.00640277,unstable
4.181031,3.134867,6.518596,8.740066,3.590285,-1.50752,-0.95205,-1.130714,0.805201,0.361625,0.736716,0.981867,0.07039141,unstable
8.992297,5.517367,6.787957,3.851204,3.453403,-1.02075,-1.211435,-1.221218,0.833727,0.621896,0.26733,0.225979,0.04319397,unstable
4.239171,2.621112,9.252327,7.196659,4.420707,-1.738781,-1.393849,-1.288078,0.574647,0.392699,0.526437,0.220003,0.003193106,unstable
7.66594,9.669443,6.66637,1.722955,3.862142,-1.869852,-0.835945,-1.156346,0.515271,0.391505,0.097407,0.942083,-0.01562253,stable
7.944393,4.032944,7.974164,1.81142,3.269325,-0.759719,-1.629715,-0.879891,0.738201,0.56836,0.247544,0.162092,0.01750069,unstable
2.746991,3.964964,0.519818,3.708373,2.93478,-1.292343,-0.751961,-0.890476,0.321707,0.705385,0.659116,0.864579,0.01124245,unstable
0.982125,9.349506,3.101,2.242859,3.838466,-1.61127,-0.946992,-1.280205,0.160381,0.543029,0.636417,0.155064,-0.0301211,stable
3.211894,3.182298,5.336634,8.931973,3.330883,-1.112698,-1.483835,-0.73435,0.333038,0.930743,0.50983,0.476623,0.02058112,unstable
3.334711,6.072893,4.02508,5.956675,2.425947,-1.018523,-0.77997,-0.627454,0.624023,0.967185,0.426819,0.606896,0.07170953,unstable
5.024067,5.152053,0.67217,4.914455,3.749119,-1.824089,-0.857475,-1.067556,0.742731,0.526362,0.903932,0.273904,0.002101255,unstable
5.624615,8.561074,6.559032,7.44875,2.266553,-0.657303,-0.513478,-1.095772,0.136586,0.666885,0.866311,0.687029,0.07170255,unstable
4.101773,8.796606,1.165966,6.542721,4.454703,-0.76676,-1.783097,-1.904846,0.570057,0.75193,0.630134,0.690517,0.03027205,unstable
9.30687,1.162508,0.665624,2.602664,4.571605,-1.702002,-1.694438,-1.175165,0.467091,0.333794,0.913545,0.900584,-0.02351916,stable
9.378392,9.106905,3.502585,9.29754,4.001768,-0.661187,-1.522085,-1.818496,0.768451,0.784902,0.078521,0.250344,0.05233218,unstable
1.275132,4.020909,1.331436,3.926181,4.006177,-1.453138,-1.453829,-1.09921,0.999628,0.609568,0.137236,0.235507,-0.01126698,stable
8.458664,8.608343,6.355848,0.855324,4.216833,-0.698276,-1.855561,-1.662996,0.163357,0.738981,0.366001,0.761677,-0.005125002,stable
9.9263,0.5821,8.282411,0.961756,5.58633,-1.793984,-1.822707,-1.969639,0.092961,0.527707,0.327715,0.430288,-0.053817,stable
6.536894,9.88057,7.726449,7.283329,3.309875,-1.619053,-1.114374,-0.576448,0.71959,0.206902,0.977506,0.296715,0.06538934,unstable
6.84762,8.208848,6.403254,2.746478,5.467257,-1.748708,-1.94256,-1.77599,0.504322,0.528434,0.79613,0.783066,0.05796283,unstable
7.01778,8.210903,8.217937,5.686034,4.057072,-0.941057,-1.896995,-1.21902,0.272949,0.976406,0.810592,0.79359,0.08764947,unstable
5.703668,3.006929,9.697825,1.002317,3.807589,-1.07344,-1.727384,-1.006765,0.713572,0.381106,0.538082,0.551457,-0.007328202,stable
5.321776,5.809108,2.688979,3.421447,4.639893,-1.998507,-1.036525,-1.604861,0.11011,0.735137,0.575847,0.687481,0.027607,unstable
6.938509,1.616398,2.558023,4.995559,3.459534,-0.778599,-1.125202,-1.555733,0.441437,0.60644,0.222782,0.114409,-0.03162771,stable
3.088191,8.810248,9.321038,9.147697,4.373079,-1.290327,-1.724892,-1.357859,0.656666,0.464174,0.823061,0.2453,0.04075467,unstable
7.507545,9.053311,4.631923,8.113689,3.553571,-0.62229,-1.07866,-1.852621,0.913421,0.733559,0.602148,0.957616,0.09427077,unstable
4.357041,8.976565,7.557506,7.231094,4.387706,-1.176107,-1.507274,-1.704325,0.989216,0.664368,0.439252,0.694806,0.07552576,unstable
4.853455,7.034518,3.236419,3.637495,3.844175,-0.791413,-1.787448,-1.265314,0.65059,0.286779,0.737175,0.725378,0.04993443,unstable
4.828583,1.672828,4.660727,1.738296,3.708802,-0.928863,-1.35373,-1.426209,0.889853,0.378886,0.65199,0.065041,0.02000874,unstable
6.666715,9.313954,8.077447,1.978336,3.846353,-1.028989,-1.3713,-1.446064,0.167311,0.232779,0.710995,0.479431,0.004337093,unstable
9.304721,7.720771,8.093976,0.773179,4.779749,-1.967798,-1.312371,-1.49958,0.531454,0.125345,0.255328,0.522249,-0.02111528,stable
8.686608,4.864864,6.971914,2.008609,4.347168,-1.233163,-1.332817,-1.781188,0.281749,0.152323,0.070355,0.180843,-0.04218128,stable
8.615088,5.996748,3.29655,9.041172,2.826174,-1.236606,-0.732142,-0.857426,0.486828,0.886201,0.797105,0.622755,0.06454385,unstable
1.763723,0.726195,1.745684,8.182169,3.979587,-0.531139,-1.932617,-1.515831,0.941604,0.925268,0.333725,0.529919,-0.06366436,stable
2.706651,0.849174,9.074921,1.638538,2.781281,-1.283686,-0.687107,-0.810487,0.809789,0.931335,0.22929,0.883138,-0.05259452,stable
6.270258,5.249892,8.843541,1.445426,3.253989,-0.942007,-1.575128,-0.736853,0.165737,0.839575,0.62479,0.148997,0.02487057,unstable
5.014592,5.334111,8.847332,1.832449,2.824572,-1.01232,-0.871394,-0.940857,0.58926,0.529772,0.226093,0.798408,0.005916007,unstable
3.317952,5.625327,5.488103,9.26876,4.820275,-1.084701,-1.756225,-1.979348,0.396781,0.376438,0.265393,0.842949,0.03008665,unstable
6.165605,8.136671,4.824071,8.744506,4.190321,-1.745903,-1.229267,-1.215152,0.429913,0.10487,0.837324,0.496002,0.03785778,unstable
2.005545,1.193426,7.223339,9.798835,2.66092,-0.786779,-0.863184,-1.010957,0.901598,0.710333,0.793104,0.795156,0.002206967,unstable
1.984432,7.138404,1.445199,5.985036,4.765024,-1.482315,-1.716924,-1.565784,0.513834,0.431693,0.965719,0.553319,-0.01924006,stable
4.426162,7.433474,5.218433,4.844918,2.068885,-0.533348,-0.821628,-0.713909,0.252506,0.68059,0.8009,0.540685,0.06112583,unstable
7.677662,7.926709,8.559283,9.786497,4.377612,-1.904357,-1.517071,-0.956185,0.526482,0.780889,0.564465,0.495441,0.07252955,unstable
1.108608,6.96608,7.618463,7.257356,2.873702,-1.39356,-0.542544,-0.937597,0.41009,0.80758,0.931716,0.651859,0.06729617,unstable
6.3517,9.289354,8.245126,9.467738,3.031532,-0.704548,-0.873229,-1.453756,0.89249,0.262162,0.167392,0.969258,0.06558261,unstable
